6
x, y
-0.0, 0.0
0.5, 8.58899974822998
0.5, 12.404999732971191
0.5, 20.5
1.5, 25.0
-1.5, 25.375
time, x, y, lookahead, heading, goal_point_x, goal_point_y, path_circle_radius, path_circle_x, path_circle_y
0.0, -0.0, 0.0, 2.0, 0.0, 0.11623121052980423, 1.996619701385498, -17.207082748413086, 17.207082748413086, 0.0
0.019999999552965164, 4.556366548058577E-6, 0.005280512385070324, 2.000302314758301, -9.57303331233561E-4, 0.11655515432357788, 2.0021843910217285, -17.422698974609375, 17.42269515991211, -0.0097529087215662
0.03999999910593033, 3.622080839704722E-5, 0.016066234558820724, 2.0008976459503174, -0.0028378767892718315, 0.117215596139431, 2.0135295391082764, -17.933168411254883, 17.933130264282227, -0.033794011920690536
0.05999999865889549, 1.171583789982833E-4, 0.030232131481170654, 2.0016400814056396, -0.005541727878153324, 0.11808089166879654, 2.028393507003784, -18.714834213256836, 18.714662551879883, -0.07204030454158783
0.07999999821186066, 3.1533342553302646E-4, 0.05160610377788544, 2.0458638668060303, -0.008921070955693722, 0.12189169228076935, 2.093855381011963, -20.246999740600586, 20.246492385864258, -0.1289190798997879
0.09999999403953552, 6.807931349612772E-4, 0.0798296183347702, 2.164921283721924, -0.012643040157854557, 0.1304495483636856, 2.2408623695373535, -22.836688995361328, 22.835542678833008, -0.20697949826717377
0.11999999731779099, 0.001258375821635127, 0.11443886160850525, 2.2908005714416504, -0.016365008428692818, 0.13977496325969696, 2.4010541439056396, -25.91982078552246, 25.91759490966797, -0.30799782276153564
0.14000000059604645, 0.0020958385430276394, 0.1554325371980667, 2.4167914390563965, -0.020086977630853653, 0.14947815239429474, 2.5677356719970703, -29.493938446044922, 29.49005699157715, -0.4355164170265198
0.1599999964237213, 0.0032409317791461945, 0.20280912518501282, 2.5428459644317627, -0.023808946833014488, 0.15955643355846405, 2.7408602237701416, -33.70219039916992, 33.695831298828125, -0.5984423160552979
0.17999999225139618, 0.004741396754980087, 0.25656676292419434, 2.6689164638519287, -0.027530916035175323, 0.17000703513622284, 2.9203808307647705, -38.748775482177734, 38.738746643066406, -0.8095015287399292
0.19999998807907104, 0.006639201194047928, 0.31670358777046204, 2.7949612140655518, -0.03125288337469101, 0.18082758784294128, 3.1062562465667725, -44.79414749145508, 44.778907775878906, -1.0788108110427856
0.2199999988079071, 0.008987220004200935, 0.38321706652641296, 2.920926809310913, -0.034974850714206696, 0.19201503694057465, 3.298434257507324, -52.535858154296875, 52.5126838684082, -1.44981050491333
0.23999999463558197, 0.011833162046968937, 0.456104576587677, 3.0467662811279297, -0.03869681805372238, 0.20356661081314087, 3.4968671798706055, -62.610267639160156, 62.57514190673828, -1.9623754024505615
0.25999999046325684, 0.01522472407668829, 0.5353632569313049, 3.172430992126465, -0.04241878539323807, 0.2154795378446579, 3.701507329940796, -76.3092269897461, 76.2556381225586, -2.6973657608032227
0.2800000011920929, 0.01920958422124386, 0.6209899187088013, 3.2978734970092773, -0.04614075645804405, 0.2277509868144989, 3.912306308746338, -96.09107208251953, 96.00770568847656, -3.8087081909179688
0.29999998211860657, 0.023835409432649612, 0.7129811644554138, 3.423046112060547, -0.04986272752285004, 0.24037817120552063, 4.129216194152832, -127.28168487548828, 127.14676666259766, -5.629939556121826
0.3199999928474426, 0.029140416532754898, 0.8113337755203247, 3.547910451889038, -0.05358469858765602, 0.2533588409423828, 4.352198123931885, -182.11627197265625, 181.88394165039062, -8.926799774169922
0.3400000035762787, 0.03518105298280716, 0.9160434007644653, 3.672409772872925, -0.057306669652462006, 0.26668959856033325, 4.581193923950195, -314.1904296875, 313.7093811035156, -17.057348251342773
0.35999998450279236, 0.04200492799282074, 1.0271058082580566, 3.7964963912963867, -0.06102864071726799, 0.28036755323410034, 4.816153526306152, -1026.2076416015625, 1024.33642578125, -61.50789260864258
0.3799999952316284, 0.04965962842106819, 1.1445165872573853, 3.9201226234436035, -0.06475061178207397, 0.29438987374305725, 5.0570292472839355, 872.875244140625, -870.9929809570312, 57.593055725097656
0.3999999761581421, 0.05819271504878998, 1.2682708501815796, 4.043241024017334, -0.06847258657217026, 0.30875369906425476, 5.303771018981934, 313.7118225097656, -312.9168395996094, 22.72629737854004
0.41999998688697815, 0.06765173375606537, 1.3983635902404785, 4.165802478790283, -0.07219456136226654, 0.3234560191631317, 5.5563273429870605, 193.78321838378906, -193.20945739746094, 15.376001358032227
0.4399999976158142, 0.07807110995054245, 1.5347906351089478, 4.287774085998535, -0.07591653615236282, 0.33849477767944336, 5.814662933349609, 142.33721923828125, -141.84901428222656, 12.318758010864258
0.4599999785423279, 0.08951080590486526, 1.677545428276062, 4.409093856811523, -0.0796385109424591, 0.3538662791252136, 6.078714847564697, 112.58482360839844, -112.13819122314453, 10.627058982849121
0.47999998927116394, 0.10201828181743622, 1.8266222476959229, 4.5297160148620605, -0.08336048573255539, 0.3695675730705261, 6.348431587219238, 93.54188537597656, -93.11465454101562, 9.61098861694336
0.5, 0.11564099043607712, 1.9820151329040527, 4.650110244750977, -0.08708245307207108, 0.3856258690357208, 6.62428092956543, 80.29389190673828, -79.87352752685547, 8.96304702758789
0.5199999809265137, 0.1304263323545456, 2.1437177658081055, 4.7799177169799805, -0.09080441296100616, 0.4026012122631073, 6.915883541107178, 70.67975616455078, -70.25759887695312, 8.552095413208008
0.5399999618530273, 0.14640554785728455, 2.311724901199341, 4.910550594329834, -0.09452637284994125, 0.4199943244457245, 7.214662075042725, 63.47211837768555, -63.04232406616211, 8.296853065490723
0.5600000023841858, 0.16364146769046783, 2.4860281944274902, 5.04207181930542, -0.09824833273887634, 0.4378085732460022, 7.5206756591796875, 57.61294174194336, -57.17133331298828, 8.13308334350586
0.5799999833106995, 0.18218138813972473, 2.6666204929351807, 5.174529552459717, -0.10197029262781143, 0.45604655146598816, 7.833967208862305, 52.861759185791016, -52.40477752685547, 8.044645309448242
0.5999999642372131, 0.20207259058952332, 2.85349440574646, 5.307971477508545, -0.10569225251674652, 0.47471070289611816, 8.154580116271973, 48.930667877197266, -48.455257415771484, 8.013550758361816
0.6200000047683716, 0.2233622819185257, 3.046642303466797, 5.442444324493408, -0.10941421240568161, 0.4938035011291504, 8.482556343078613, 45.62393569946289, -45.127384185791016, 8.027587890625
0.6399999856948853, 0.2460976541042328, 3.246056079864502, 5.557034969329834, -0.1131361722946167, 0.5, 8.797365188598633, 41.2404899597168, -40.730316162109375, 7.901691436767578
0.6599999666213989, 0.2693694531917572, 3.4463284015655518, 5.568628787994385, -0.11551003158092499, 0.5, 9.010246276855469, 37.6583251953125, -37.13792419433594, 7.783658981323242
0.6800000071525574, 0.2935655415058136, 3.6550076007843018, 5.5806565284729, -0.11543349921703339, 0.5, 9.232006072998047, 35.61320114135742, -35.08224105834961, 7.756789207458496
0.699999988079071, 0.3179114758968353, 3.868375539779663, 5.5925612449646, -0.11363217234611511, 0.5, 9.458333015441895, 34.54167938232422, -34.000709533691406, 7.784235000610352
0.7199999690055847, 0.3412117063999176, 4.07872200012207, 5.603597640991211, -0.11073493957519531, 0.5, 9.68071460723877, 34.046138763427734, -33.49604034423828, 7.841094970703125
0.7400000095367432, 0.36327287554740906, 4.284610271453857, 5.613656044006348, -0.10718999058008194, 0.5, 9.897594451904297, 33.93031311035156, -33.37196350097656, 7.9145355224609375
0.7599999904632568, 0.38620778918266296, 4.506946086883545, 5.623631000518799, -0.10333553701639175, 0.5, 10.130863189697266, 33.914608001708984, -33.34743118286133, 8.002615928649902
0.7799999713897705, 0.40763863921165466, 4.723230361938477, 5.632456302642822, -0.09926590323448181, 0.5, 10.356852531433105, 34.048095703125, -33.4726448059082, 8.096260070800781
0.7999999523162842, 0.42840537428855896, 4.942000389099121, 5.64047384262085, -0.09513375908136368, 0.5, 10.584477424621582, 34.2719841003418, -33.68838119506836, 8.196587562561035
0.8199999928474426, 0.4495668113231659, 5.184106826782227, 5.647529602050781, -0.08802976459264755, 0.5, 10.834460258483887, 35.76121139526367, -35.17292785644531, 8.327466011047363
0.8399999737739563, 0.46920207142829895, 5.435064792633057, 5.6525468826293945, -0.07917909324169159, 0.5, 11.09115219116211, 38.433284759521484, -37.843631744384766, 8.471811294555664
0.85999995470047, 0.48609018325805664, 5.6817402839660645, 5.655070781707764, -0.06948533654212952, 0.5, 11.34091567993164, 42.292930603027344, -41.7047119140625, 8.615047454833984
0.8799999952316284, 0.5011731386184692, 5.939952373504639, 5.65512228012085, -0.05952424556016922, 0.5, 11.59961986541748, 47.46954345703125, -46.88425827026367, 8.759963989257812
0.8999999761581421, 0.5139837265014648, 6.20456075668335, 5.652533054351807, -0.04956315457820892, 0.5, 11.861936569213867, 54.482574462890625, -53.901676177978516, 8.898762702941895
0.9199999570846558, 0.5244219303131104, 6.475543975830078, 5.647205352783203, -0.03960206359624863, 0.5, 12.127740859985352, 64.37271881103516, -63.79759979248047, 9.023772239685059
0.9399999976158142, 0.532336413860321, 6.752881050109863, 5.638988971710205, -0.02964097261428833, 0.5, 12.396852493286133, 79.83805084228516, -79.27046203613281, 9.117737770080566
0.9599999785423279, 0.5376015305519104, 7.036548137664795, 5.6277594566345215, -0.019679881632328033, 0.5, 12.669116973876953, 106.97675323486328, -106.41828155517578, 9.138947486877441
0.9799999594688416, 0.5400918126106262, 7.32651948928833, 5.613393783569336, -0.009718791581690311, 0.5, 12.944376945495605, 167.01515197753906, -166.4670867919922, 8.943744659423828
1.0, 0.539710521697998, 7.622767448425293, 5.595796585083008, 2.4229846894741058E-4, 0.5, 13.222505569458008, 405.81329345703125, -405.2735900878906, 7.5449538230896
1.0199999809265137, 0.5363048911094666, 7.925261974334717, 5.574817180633545, 0.010203388519585133, 0.5, 13.503311157226562, -763.2559814453125, 763.7529296875, 15.68181037902832
1.0399999618530273, 0.5314647555351257, 8.226664543151855, 5.552468776702881, 0.01546854805201292, 0.5, 13.781574249267578, -284.25048828125, 284.7480773925781, 12.614089965820312
1.059999942779541, 0.5270265340805054, 8.537331581115723, 5.5299835205078125, 0.014333713799715042, 0.5, 14.068973541259766, -294.2610168457031, 294.7580261230469, 12.740764617919922
1.0799999237060547, 0.5241098999977112, 8.842525482177734, 5.524109840393066, 0.01003471203148365, 0.5, 14.3666353225708, -492.66552734375, 493.1651306152344, 13.75475025177002
1.100000023841858, 0.5225425958633423, 9.141507148742676, 5.522542476654053, 0.005735710263252258, 0.5, 14.66404914855957, -1753.584716796875, 1754.079345703125, 19.060701370239258
1.1200000047683716, 0.5222709774971008, 9.434270858764648, 5.522271156311035, 0.0014367084950208664, 0.5, 14.956542015075684, 1026.193359375, -1025.670166015625, 8.056880950927734
1.1399999856948853, 0.523186445236206, 9.720810890197754, 5.523186683654785, -0.0028622932732105255, 0.5, 15.243997573852539, 395.7448425292969, -395.22003173828125, 10.821114540100098
1.159999966621399, 0.525291383266449, 10.00112247467041, 5.525291442871094, -0.007161295041441917, 0.5, 15.526413917541504, 236.69761657714844, -236.1662139892578, 11.680397987365723
1.1799999475479126, 0.528532087802887, 10.275200843811035, 5.528532028198242, -0.01146029680967331, 0.5, 15.803732872009277, 166.835205078125, -166.29563903808594, 12.178579330444336
