7
x, y
-0.0, 0.0
-0.0, 8.58899974822998
-0.0, 17.0
-2.4539999961853027, 17.5
-15.0, 17.5
-20.829999923706055, 17.5
-16.83300018310547, 22.0
time, x, y, lookahead, heading, goal_point_x, goal_point_y, path_circle_radius, path_circle_x, path_circle_y, path_segment_num, closestPoint_x, closestPoint_y
0.0, -0.0, 0.0, 2.0, 0.0, 0.0, 2.0, Infinity, -3.4028234663852886E38, 0.0, 0.0, -0.0, 0.0
0.019999999552965164, 0.0, 0.006399999838322401, 2.0, 0.0, 0.0, 2.0064001083374023, Infinity, -3.4028234663852886E38, 0.006399999838322401, 0.0, -0.0, 0.006399999838322401
0.03999999910593033, 0.0, 0.019199999049305916, 2.0, 0.0, 0.0, 2.019200325012207, Infinity, -3.4028234663852886E38, 0.019199999049305916, 0.0, -0.0, 0.019199999049305916
0.05999999865889549, 0.0, 0.03839999809861183, 2.0, 0.0, 0.0, 2.0383996963500977, Infinity, -3.4028234663852886E38, 0.03839999809861183, 0.0, -0.0, 0.03839999809861183
0.07999999821186066, 0.0, 0.06399999558925629, 2.108888864517212, 0.0, 0.0, 2.17288875579834, Infinity, -3.4028234663852886E38, 0.06399999558925629, 0.0, -0.0, 0.06399999558925629
0.09999999403953552, 0.0, 0.09599999338388443, 2.2333333492279053, 0.0, 0.0, 2.3293330669403076, Infinity, -3.4028234663852886E38, 0.09599999338388443, 0.0, -0.0, 0.09599999338388443
0.11999999731779099, 0.0, 0.13439998030662537, 2.3577775955200195, 0.0, 0.0, 2.492177963256836, Infinity, -3.4028234663852886E38, 0.13439998030662537, 0.0, -0.0, 0.13439998030662537
0.14000000059604645, 0.0, 0.1791999787092209, 2.482222080230713, 0.0, 0.0, 2.6614222526550293, Infinity, -3.4028234663852886E38, 0.1791999787092209, 0.0, -0.0, 0.1791999787092209
0.1599999964237213, 0.0, 0.2303999662399292, 2.6066665649414062, 0.0, 0.0, 2.837066650390625, Infinity, -3.4028234663852886E38, 0.2303999662399292, 0.0, -0.0, 0.2303999662399292
0.17999999225139618, 0.0, 0.2879999577999115, 2.7311110496520996, 0.0, 0.0, 3.019111156463623, Infinity, -3.4028234663852886E38, 0.2879999577999115, 0.0, -0.0, 0.2879999577999115
0.19999998807907104, 0.0, 0.3519999384880066, 2.855555295944214, 0.0, 0.0, 3.2075555324554443, Infinity, -3.4028234663852886E38, 0.3519999384880066, 0.0, -0.0, 0.3519999384880066
0.2199999988079071, 0.0, 0.42239993810653687, 2.9799997806549072, 0.0, 0.0, 3.402400255203247, Infinity, -3.4028234663852886E38, 0.42239993810653687, 0.0, -0.0, 0.42239993810653687
